# 		X[m]				Y[m]				T[s]
0.0030597803271869 12.3509109469697052 0.0000000000000000
0.0814952834021048 12.3413446940871765 0.0060301507537688
0.1915762063009116 12.4181321976069245 0.0120603015075377
0.2419515717125763 12.4319966927339713 0.0180904522613065
0.3530409117553931 12.5090024783935210 0.0241206030150754
0.4213185085953212 12.5160739947810260 0.0301507537688442
0.5254994886437131 12.5767436185539232 0.0361809045226131
0.6031147685302878 12.5802660542165352 0.0422110552763819
0.7023362170905645 12.6478635313917227 0.0482412060301508
0.7774007878852134 12.6463730662106713 0.0542713567839196
0.8761740830513500 12.7590361815432001 0.0603015075376884
0.9363500024853115 12.7314286466482507 0.0663316582914573
1.0470960245862944 12.8272475184608741 0.0723618090452261
1.1206019455206757 12.8227533899089359 0.0783919597989950
1.2208550194990813 12.8746549366679925 0.0844221105527638
1.2871137932528927 12.8855537936716011 0.0904522613065327
1.3881609177396821 12.9708016298691469 0.0964824120603015
1.4621506474860970 12.9794804213137809 0.1025125628140703
1.5796076215481953 13.0253645019242654 0.1085427135678392
1.6341302255209362 13.0323105985566734 0.1145728643216080
1.7339957094422918 13.1106008668555685 0.1206030150753769
1.8013684687859328 13.1228403664678357 0.1266331658291457
1.9087131641300119 13.1652742082890555 0.1326633165829146
1.9853961618683622 13.1657121256970076 0.1386934673366834
2.0842376359734556 13.2595588653933998 0.1447236180904523
2.1493641719867815 13.2432730600340971 0.1507537688442211
2.2548422565594168 13.3128984203944949 0.1567839195979899
2.3291760254868823 13.3007163982762862 0.1628140703517588
2.4411446660006022 13.3960326599882897 0.1688442211055276
2.5017337283930767 13.3587019836238330 0.1748743718592965
2.6173359047038147 13.4395861421910219 0.1809045226130653
2.6778429963441419 13.4131327126153472 0.1869346733668342
2.7877691697850664 13.5033178831097409 0.1929648241206030
2.8606996143761947 13.4987210077798760 0.1989949748743718
2.9560857081148928 13.5472872017903612 0.2050251256281407
3.0226887954696449 13.5418241088473739 0.2110552763819095
3.1228482909897428 13.6163884052311506 0.2170854271356784
3.1959620053481848 13.6057389840916763 0.2231155778894472
3.3034186167899606 13.6963125253390636 0.2291457286432161
3.3783824980637034 13.6863747273106799 0.2351758793969849
3.4706803100630497 13.7215617887484953 0.2412060301507538
3.5501702347892738 13.7240345186755839 0.2472361809045226
3.6589456999607237 13.7900747489941260 0.2532663316582914
3.7194376868393753 13.7735858070401278 0.2592964824120603
3.8233745610016197 13.8477915937274378 0.2653266331658292
3.8944829077596563 13.8355475857654895 0.2713567839195980
3.9937698137079445 13.9029594305233068 0.2773869346733668
4.0672248409810576 13.8933232506911715 0.2834170854271357
4.1740518251424463 13.9330609023860799 0.2894472361809045
4.2426535519878579 13.9264781635904544 0.2954773869346733
4.3358387599705095 13.9872465430331747 0.3015075376884422
4.4113490330718639 13.9756527678244655 0.3075376884422110
4.5088297049078108 14.0363782125263175 0.3135678391959799
4.5751964768078706 14.0325850102499565 0.3195979899497488
4.6861941819777826 14.0914555800934238 0.3256281407035176
4.7588331687865510 14.0919404617331931 0.3316582914572864
4.8614685931899224 14.1282757749989099 0.3376884422110553
4.9385423984290968 14.1208282981711868 0.3437185929648241
5.0456840091303494 14.1645977236025882 0.3497487437185929
5.1130825291606810 14.1473548831030040 0.3557788944723618
5.2202142782668002 14.2221188699116681 0.3618090452261307
5.2706783068427931 14.1975250504842645 0.3678391959798995
5.3913055282333451 14.2785655401760447 0.3738693467336683
5.4530906377110737 14.2286681917333162 0.3798994974874372
5.5610079072014829 14.3146807364920789 0.3859296482412060
5.6203894343895824 14.2849183232644670 0.3919597989949749
5.7325714234581628 14.3276176217287645 0.3979899497487437
5.7897382082445645 14.3038955562425851 0.4040201005025125
5.9045418907315579 14.3933829431749576 0.4100502512562814
5.9700445044349184 14.3609562597842082 0.4160804020100503
6.0762601233068692 14.4210335321657777 0.4221105527638191
6.1449599542373736 14.3842504873619017 0.4281407035175879
6.2526700245260471 14.4470608460052805 0.4341708542713568
6.3212596117833799 14.4071941204134859 0.4402010050251256
6.4164410689864404 14.4842257151641221 0.4462311557788944
6.4990992635111233 14.4338438397805078 0.4522613065326633
6.6019649751917093 14.5146509394224417 0.4582914572864322
6.6657264589794787 14.4663358958889159 0.4643216080402010
6.7750122426608304 14.5198460670180420 0.4703517587939698
6.8399663457245907 14.5269239510941777 0.4763819095477387
6.9438417632120233 14.5526569535241865 0.4824120603015075
7.0185431031665360 14.5348234800220766 0.4884422110552764
7.1117907706918055 14.5710881756977102 0.4944723618090452
7.1923604272026740 14.5441962427207176 0.5005025125628141
7.2825626990783876 14.6319445407130022 0.5065326633165829
7.3620464666509893 14.5810924764616701 0.5125628140703518
7.4619257754608146 14.6195189004038273 0.5185929648241205
7.5279673943341674 14.6206007267686591 0.5246231155778894
7.6434326872138119 14.6602468836993687 0.5306532663316583
7.7073421844780547 14.6239939920464277 0.5366834170854271
7.8135937910640374 14.6695818148417860 0.5427135678391960
7.8875993698609372 14.6359198998847919 0.5487437185929648
7.9874531440698808 14.6804851739134623 0.5547738693467337
8.0431120942531020 14.6688258734466057 0.5608040201005025
8.1604275909129331 14.7317022559600037 0.5668341708542713
8.2340174373630894 14.6734852196691978 0.5728643216080401
8.3420895565074140 14.7337178345014568 0.5788944723618090
8.4057275497426858 14.6833354464252572 0.5849246231155779
8.4998322603497574 14.7482326359121032 0.5909547738693467
8.5626128949507354 14.7157681672568454 0.5969849246231156
8.6786861150626802 14.7672476240598147 0.6030150753768844
8.7431964193563463 14.7371097356717602 0.6090452261306533
8.8558836236626934 14.7574050745074246 0.6150753768844220
8.9254798328087848 14.7298249287903733 0.6211055276381909
9.0270133091040794 14.8039286731127326 0.6271356783919597
9.0907340467849416 14.7683362224712802 0.6331658291457286
9.2067697527465242 14.8061835399327908 0.6391959798994975
9.2680890516843206 14.7754865169032072 0.6452261306532663
9.3707425971825433 14.8002417455565638 0.6512562814070352
9.4457012257015158 14.7563014567677477 0.6572864321608040
9.5450484082088174 14.8201245688543608 0.6633165829145728
9.6044397877744156 14.7723362270341276 0.6693467336683416
9.7103815671881772 14.8086842858073187 0.6753768844221105
9.7793454899475041 14.7738890436098629 0.6814070351758794
9.8846273971185301 14.8067290620090670 0.6874371859296482
9.9518280945784703 14.7733245591199687 0.6934673366834171
10.0629140440338052 14.8053403485324218 0.6994974874371859
10.1376811878183570 14.7865029590242418 0.7055276381909548
10.2447585801325260 14.8089338412738218 0.7115577889447235
10.3136143438965782 14.7747648563166756 0.7175879396984924
10.4149016496970059 14.8372540213410584 0.7236180904522613
10.4802794214365420 14.7877476670077215 0.7296482412060301
10.5862337951975469 14.8126283613212681 0.7356783919597990
10.6464284107891256 14.7741239851744552 0.7417085427135678
10.7556012416369207 14.7933875454744932 0.7477386934673367
10.8240391669917209 14.7553718598565222 0.7537688442211055
10.9401838103954958 14.7920118669678473 0.7597989949748744
10.9963263510653064 14.7494573698033271 0.7658291457286431
11.1024404273958037 14.7811953434556163 0.7718592964824120
11.1757322994825294 14.7594891288378669 0.7778894472361809
11.2798678275210698 14.7985895281158832 0.7839195979899497
11.3383752326873726 14.7677111624642894 0.7899497487437186
11.4569029436977790 14.7746215720432179 0.7959798994974874
11.5270364832666043 14.7265626726600871 0.8020100502512563
11.6271766218388528 14.7720236569192931 0.8080402010050250
11.6855493715599259 14.7251233790477052 0.8140703517587939
11.7966024044145534 14.7757672139463612 0.8201005025125627
11.8750845901225386 14.7101084027429909 0.8261306532663316
11.9678434731624819 14.7655402206746924 0.8321608040201005
12.0483408384050037 14.6820824760927504 0.8381909547738693
12.1410906805255863 14.7361162532717227 0.8442211055276382
12.2054609256759203 14.6936500937769061 0.8502512562814070
12.3155040311444992 14.7061876014936068 0.8562814070351759
12.3846566877964523 14.6510128915842852 0.8623115577889446
12.4974363108116542 14.6772949634223515 0.8683417085427135
12.5524728120759601 14.6553538125751484 0.8743718592964824
12.6625517642501642 14.6903644873959269 0.8804020100502512
12.7333514567035362 14.6236409520825088 0.8864321608040201
12.8304908545484899 14.6587459891307184 0.8924623115577889
12.9067176393686189 14.5925279753235273 0.8984924623115578
13.0106623012329496 14.6446208525832215 0.9045226130653266
13.0840713215253501 14.5656728308116605 0.9105527638190954
13.1843366826376602 14.5998398688243451 0.9165829145728643
13.2621099455793132 14.5453950869010491 0.9226130653266331
13.3503314107375903 14.5839606111185933 0.9286432160804020
13.4243962631840930 14.5360091544582328 0.9346733668341708
13.5318948391048917 14.5518654561651672 0.9407035175879397
13.5964955708469279 14.5084055555625966 0.9467336683417085
13.6995184193345594 14.5432905819388818 0.9527638190954774
13.7806613748332154 14.4734171681602319 0.9587939698492461
13.8774206045011361 14.4854462519137606 0.9648241206030150
13.9530017015710666 14.4394113101966486 0.9708542713567839
14.0538632475488470 14.4660946914827271 0.9768844221105527
14.1153555453885211 14.4275540833753055 0.9829145728643216
14.2178136879326775 14.4193561687168685 0.9889447236180904
14.2955969606386528 14.3923797784201017 0.9949748743718593
14.4065151574043515 14.4210628242162500 1.0010050251256282
14.4712334791414534 14.3500489326365273 1.0070351758793969
14.5829788566192651 14.3719535460078482 1.0130653266331657
14.6416145080113864 14.2997162271647458 1.0190954773869347
14.7409751463520617 14.3494249235852322 1.0251256281407035
14.8090828865279178 14.2643019877451014 1.0311557788944723
14.9228992945019581 14.3071351437424799 1.0371859296482411
14.9818592150246648 14.2210848651649293 1.0432160804020101
15.0938939221637884 14.2378042698878975 1.0492462311557789
15.1519922683590949 14.1783990586207782 1.0552763819095476
15.2720100726892909 14.1966119014345811 1.0613065326633166
15.3281541711152265 14.1570411475229339 1.0673366834170854
15.4498803591267269 14.1627523003900038 1.0733668341708542
15.5094411725555101 14.1073678114587704 1.0793969849246230
15.6121577173140675 14.1326545250575020 1.0854271356783920
15.6867346429820671 14.0566725988395778 1.0914572864321608
15.7888052870952773 14.1017386389766575 1.0974874371859296
15.8556257796372275 14.0320930408695208 1.1035175879396983
15.9636019960076663 14.0438114575499107 1.1095477386934673
16.0207695257115716 13.9622542624121806 1.1155778894472361
16.1375447554897988 13.9839175344256930 1.1216080402010049
16.2015113810723150 13.9409634770193289 1.1276381909547739
16.3081536595022740 13.9535114080041964 1.1336683417085427
16.3758445422196353 13.8941847334359867 1.1396984924623115
16.4850729634661981 13.9019211467037973 1.1457286432160803
16.5545589317754391 13.8328281008749450 1.1517587939698493
16.6555860027816607 13.8440782097057742 1.1577889447236180
